0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.894716057,0.193233071,0.157677289,0.082320211,0.059591774,0.122957642,0.079155005,0.051762102,0.079078635,0.0460655,0.080460178,0.047211219,0.08607358,0.05193898,0.848754581,0.79088128,6.89e-07,0.555705751,0.019674268,0.315402944,0.894710787,0.547154511,1.09e-06,0.169193221,0.370561675,0.123230889,0.395970865,0.35802358,0.337311635,0.090755698,0.601334514,0.137062077,0.139584196,0.999998998,0.148965656,0.109034796,0.400099069,0.097516218,0.425371276,0.69875943,0.425371276,0.958136363,0.067823056,0.967153329,0.034354611,0.292137775,0.686804582,0.073577593,0.119771688,0.707278687,0.124047371,9.94e-22,0.142492255,0.062963133,0.635287782,4.83e-15,0.38583405,0.084738831,0.731660206,0.346464367,5.7e-08,0.117447624,0.0,1.1400000000000001e-21,2.3999999999999997e-23,0.150561365,0.377035767,5.7600000000000004e-21,3.61e-15,0.145980119,1.74e-22,0.962094033,0.059983379,0.634174011,0.990503572,0.157072376,0.366640479,0.293291612,0.142830879,0.646191205,0.120265673,0.83967532,0.391214753,0.167096874,0.075581009,8.79e-24,0.108626827,0.183906904,0.546152497,5.3e-05,1.43e-16,0.314426234,0.998670925,0.0,9.8e-13,0.048694813,0.311860281,2.86e-09,0.283684435,0.554795297,2.99e-06,0.277639012,5.3e-05,0.173758387,5.3e-05,0.5,1.0,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.0,0.399820633,0.020286834,5.71e-19,3.32e-10,9.64e-10,7.11e-15,1.0,1.2e-20,0.165079548,0.167040631,0.999999894,0.999999893,0.5,0.069365881,7.11e-15,0.16834648,0.167982932,6.87e-10,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57e-08,3.5e-08,0.168206175,0.999999451,0.167346595,7.14e-07,2.64e-12,0.923236754,2.87e-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61e-09,1.88e-18,2.09e-07,7.11e-15,0.499264281,0.164929402,1.32e-17,2.11e-16,1.17e-09,0.987134747,6.25e-10,0.168149182,0.165450729,1.17e-13,0,0.164668868,0.166924728,0.0,5.1e-08,7.11e-15,0.154654108,2.7900000000000003e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.999907578,0.0,0.0,0.021135424,0.021135424,2.39e-20,0.0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.168378369,0.167380186,1.48e-18,2.32e-16,4.7e-08,0.166633397,0.964610541
0.989926363,0.025923588,0.002033744,0.000627749,0.000416139,0.001875857,0.000802211,0.000890111,0.001049035,0.000424764,0.001137528,0.000633575,0.001323516,0.000737376,0.843281187,0.68189687,6.89e-07,0.10021777,0.149387796,2.51e-11,9.26e-11,0.343414967,0.445946354,2.39e-11,7.52e-13,0.001447432,0.958674172,0.908864343,0.559028081,2.16e-14,0.899091969,0.00190022,0.001955151,0.999998998,0.000723016,0.000595191,0.132747575,0.000803602,0.219538554,0.127823614,0.219538554,0.829295148,0.984243985,0.787382775,0.201768628,0.878184313,0.018440126,0.000574283,0.001446018,0.707278687,0.193672288,9.94e-22,0.142492255,0.062963133,0.034722889,0.865038246,0.083757738,0.084738831,0.731660206,0.207512384,5.7e-08,0.002152298,0.0,1.1400000000000001e-21,2.3999999999999997e-23,0.030513343,0.126940969,5.7600000000000004e-21,3.61e-15,0.840232319,0.975481767,0.891884936,0.628295819,0.634174011,0.947865722,0.157072376,6.03e-26,0.023724068,0.150117828,0.027500884,0.026103288,0.176128602,0.07318165,0.167096874,0.416325857,8.79e-24,0.019854397,0.030449467,0.180058466,5.3e-05,1.43e-16,0.661017668,0.975876859,0.0,9.8e-13,0.03759275,1.2e-11,0.938642135,0.008253923,0.10023154,2.99e-06,0.277639012,5.3e-05,0.39506496,5.3e-05,0.5,1.0,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.998653446,0.399820633,0.020286834,5.71e-19,3.32e-10,9.64e-10,7.11e-15,5.84e-13,0.901222735,0.999999997,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11e-15,0.16834648,0.167982932,6.87e-10,0.838411761,0.164332634,0.000837777,0.166325734,0.163034142,0.999999997,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,7.14e-07,2.64e-12,0.099912791,2.87e-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61e-09,1.88e-18,2.09e-07,7.11e-15,0.499264281,0.164929402,1.32e-17,2.11e-16,1.17e-09,0.909514638,6.25e-10,0.168149182,0.165450729,1.17e-13,0,0.164668868,0.166924728,0.0,5.1e-08,7.11e-15,0.154654108,2.7900000000000003e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0.0,0.0,0.021135424,0.021135424,2.39e-20,0.0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.168378369,0.167380186,1.48e-18,2.32e-16,4.7e-08,0.166633397,0.332953077
0.038585396,0.633629836,0.780211901,0.797688908,0.770317359,0.813860435,0.845158127,0.799877821,0.846211481,0.786550484,0.90096064,0.85370617,0.908174165,0.862746966,0.580584691,0.668530902,6.89e-07,0.779286397,0.162876029,0.962487694,0.894710787,5.86e-17,0.699809317,0.721228338,7.52e-13,0.767344199,0.080930144,0.065150404,0.06497272,0.476269161,0.312368239,0.803724892,0.758458088,0.999998998,0.763007771,0.750948427,0.609295616,0.798020096,0.775687494,0.144449939,0.775687494,0.38149933,0.460438731,0.374426638,0.454378666,0.845503843,0.884298467,0.805096772,0.770772464,0.436076719,0.193672288,9.94e-22,0.957848306,0.937036867,0.964007726,4.83e-15,0.617764784,0.168438018,0.47446924,0.346464367,5.7e-08,0.589125664,0.0,0.996527428,0.942792245,0.83614045,0.610324566,0.848439608,3.61e-15,0.842363838,1.74e-22,1.18e-10,0.31225737,0.778978661,4.61e-10,0.157072376,0.71132129,0.97583043,0.572660462,0.24450038,0.885181578,0.52198038,0.235566116,0.167096874,0.428468858,8.79e-24,0.695663401,0.812998721,0.9487578,5.3e-05,1.43e-16,0.611645654,0.996607895,0.0,9.8e-13,0.617163486,0.245298863,0.967529512,0.760995547,0.929232733,2.99e-06,0.277639012,5.3e-05,0.067469337,5.3e-05,0.5,1.0,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.998653446,0.849214253,0.020286834,5.71e-19,3.32e-10,9.64e-10,7.11e-15,5.84e-13,1.2e-20,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11e-15,0.16834648,0.167982932,0.522329168,0.598257153,0.164332634,0.000837777,0.166325734,0.999620393,0.165079548,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64e-12,0.879726585,2.87e-10,0.377737848,0.004506168,0.133250251,0.96401724,1.61e-09,1.88e-18,2.09e-07,7.11e-15,0.499264281,0.164929402,1.32e-17,2.11e-16,1.17e-09,0.970069374,6.25e-10,0.168149182,0.165450729,1.17e-13,0,0.164668868,0.166924728,0.0,5.1e-08,7.11e-15,0.154654108,2.7900000000000003e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.999907578,0.0,0.0,0.021135424,0.021135424,0.999979465,0.0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.168378369,0.167380186,1.48e-18,2.32e-16,4.7e-08,0.166633397,0.361461137
0.982499704,0.104084499,0.159912704,0.08261362,0.059822778,0.081451752,0.058603089,0.037496983,0.085540191,0.050224759,0.049505016,0.028069277,0.036392948,0.021119986,0.920534629,0.932774096,6.89e-07,0.212673807,0.145718864,0.315402944,9.26e-11,0.584713415,1.09e-06,0.169193221,7.52e-13,0.112113647,0.92088612,0.705581206,0.300853387,0.509103974,0.734793172,0.106301735,0.124397308,0.999998998,0.207376299,0.109745581,0.470233756,0.072153011,0.459791419,0.343292872,0.459791419,0.962156478,0.600104462,0.836356243,0.031138936,0.862254206,0.44806899,0.043277144,0.108873845,0.436076719,0.305168451,9.94e-22,0.142492255,0.062963133,0.358206967,4.83e-15,0.083757738,0.168438018,0.47446924,0.620811562,5.7e-08,0.117447624,0.0,1.1400000000000001e-21,2.3999999999999997e-23,0.150561365,0.139280564,0.456245889,3.61e-15,0.842363838,0.976376201,0.902640845,0.834775002,9.05e-08,0.990503572,0.157072376,0.289530983,0.068267999,0.410875909,0.172736439,0.026103288,0.837142449,0.389252485,0.167096874,0.075581009,0.98763733,0.414837801,0.183906904,0.190053564,5.3e-05,1.43e-16,0.314426234,0.998670925,0.0,9.8e-13,0.046096143,0.517743665,0.976644419,0.36189681,0.118415638,2.99e-06,0.277639012,5.3e-05,0.488091528,5.3e-05,0.5,1.0,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.0,0.845514903,0.020286834,5.71e-19,3.32e-10,9.64e-10,7.11e-15,5.84e-13,1.2e-20,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11e-15,0.16834648,0.167982932,0.277430427,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57e-08,3.5e-08,0.168206175,0.999999451,0.167346595,0.753321287,2.64e-12,0.879726585,2.87e-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61e-09,1.88e-18,2.09e-07,7.11e-15,0.499264281,0.164929402,1.32e-17,2.11e-16,1.17e-09,0.987134747,6.25e-10,0.168149182,0.165450729,1.17e-13,0,0.164668868,0.166924728,0.0,5.1e-08,7.11e-15,0.154654108,2.7900000000000003e-22,0.0,1.0,1.0,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0.0,0.0,0.021135424,0.021135424,2.39e-20,0.0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.168378369,0.167380186,1.48e-18,2.32e-16,4.7e-08,0.166633397,0.639007203
0.91074539,0.31627362,0.208053017,0.101443807,0.154781284,0.15086853,0.079379238,0.21090221,0.083861739,0.258902746,0.082177327,0.225597058,0.083458602,0.241099633,0.87109601,0.656131659,6.89e-07,0.761143744,0.137221902,0.160942383,0.775913295,0.547154511,1.09e-06,0.169193221,0.907532778,0.268723077,0.952611895,0.930383991,0.732000805,0.102488182,0.761893909,0.173123908,0.301183076,0.999998998,0.23444124,0.162748573,0.455391537,0.169050423,0.124651753,0.698756012,0.124651753,0.858659063,0.682412437,0.866658373,0.03743328,0.292141184,0.175450387,0.12643599,0.265352754,0.909485173,0.694831549,9.94e-22,0.142492255,0.062963133,0.358206967,0.865038246,0.38583405,0.492264867,0.855890346,0.727065203,5.7e-08,0.33566922,0.0,1.1400000000000001e-21,2.3999999999999997e-23,0.195320539,0.597916722,0.681903635,3.61e-15,0.902343624,1.74e-22,0.898279735,0.059983379,0.923143068,4.61e-10,0.157072376,0.247889618,0.18561264,0.080760151,0.892960181,0.120265673,0.834969655,0.826520105,0.167096874,0.075581009,0.984153232,0.221928299,0.183906904,0.35696857,5.3e-05,1.43e-16,0.62355884,0.983837341,0.0,0.985489826,0.178824574,0.699387436,2.86e-09,0.288111955,0.419704541,0.999490234,0.277639012,5.3e-05,0.875769386,5.3e-05,0.993435081,1.0,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.998653446,0.446411436,0.016995432,5.71e-19,3.32e-10,9.64e-10,7.11e-15,1.0,1.2e-20,0.165079548,0.167040631,0.999999894,0.999999893,0.5,0.069365881,7.11e-15,0.16834648,0.167982932,6.87e-10,0.598257153,0.999887438,0.000837777,0.166325734,0.163034142,0.165079548,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,7.14e-07,2.64e-12,0.879726585,2.87e-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61e-09,1.88e-18,2.09e-07,7.11e-15,0.499264281,0.164929402,1.32e-17,1.0,1.17e-09,0.909514638,6.25e-10,0.168149182,0.165450729,1.17e-13,0,0.164668868,0.166924728,0.0,5.1e-08,7.11e-15,0.154654108,2.7900000000000003e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0.0,0.0,0.021135424,0.021135424,2.39e-20,0.0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,0.999956513,5.77e-14,2.96e-11,0.168378369,0.167380186,1.48e-18,2.32e-16,4.7e-08,0.166633397,0.791545359
0.880677019,0.118914857,0.308131074,0.290285834,0.24023995,0.256828706,0.276464241,0.209386453,0.162694786,0.102787409,0.118002596,0.071576602,0.104782376,0.063975316,0.603410636,0.511302312,6.89e-07,0.423460109,0.871833349,0.332754913,9.26e-11,0.837219722,1.09e-06,0.158605448,0.850190687,0.237964167,0.477217042,0.410482696,0.326946459,0.635709901,0.574202786,0.260175584,0.221720786,0.999998998,0.462864745,0.754707323,0.840766384,0.245346336,0.165829751,0.569785814,0.165829751,0.859250078,0.439498972,0.867291691,0.506898723,0.419534261,0.138247674,0.242689816,0.232855076,0.909485173,0.694831549,9.94e-22,0.142492255,0.062963133,0.358206967,4.83e-15,0.083757738,0.492264867,0.731660206,0.490771238,5.7e-08,0.773347691,0.0,1.1400000000000001e-21,2.3999999999999997e-23,0.304685811,0.809549666,0.466400899,0.985780815,0.145980119,1.74e-22,0.961114847,0.628748917,0.634174011,4.61e-10,0.157072376,0.146498454,0.577322768,0.281736587,0.479093186,0.026103288,0.761898134,0.408900617,0.167096874,0.075581009,0.998159781,0.63677078,0.450414179,0.153082491,5.3e-05,0.699547846,0.829079349,6.95e-13,0.709806361,9.8e-13,0.413477142,0.460528584,2.86e-09,0.763654223,0.240487414,2.99e-06,0.277639012,5.3e-05,0.855623038,5.3e-05,0.5,1.0,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.998653446,0.815141724,0.020286834,5.71e-19,3.32e-10,9.64e-10,7.11e-15,5.84e-13,1.2e-20,0.165079548,0.167040631,0.166498334,0.166486816,0.797135339,0.930634119,7.11e-15,0.16834648,1.0,0.277430427,0.001181573,0.999999859,0.000837777,0.166325734,0.163034142,0.165079548,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,7.14e-07,2.64e-12,0.099912791,2.87e-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61e-09,1.88e-18,2.09e-07,7.11e-15,0.499264281,0.999999991,0.847532931,2.11e-16,1.0,3.26e-22,6.25e-10,0.168149182,0.165450729,1.17e-13,0,0.164668868,0.166924728,0.0,5.1e-08,7.11e-15,0.154654108,2.7900000000000003e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0.0,0.0,0.021135424,0.021135424,2.39e-20,0.0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.168378369,0.167380186,1.48e-18,2.32e-16,0.999984031,0.166633397,0.080890522
0.772034003,0.536955423,0.478032646,0.474004661,0.420079477,0.460714014,0.502743971,0.420860923,0.576811136,0.466867382,0.613231632,0.495353621,0.661223884,0.54107741,0.844584883,0.704474284,0.999998101,0.767352946,0.77948493,0.605867139,0.79015799,0.327776069,0.534799997,0.169193221,0.349110783,0.44247487,0.94316757,0.933496938,0.829625489,0.693897651,0.558484592,0.470321764,0.439372826,0.999998998,0.410693057,0.262787231,0.38138873,0.422112493,0.931039526,0.839023782,0.931039526,0.865946655,0.28086183,0.874447784,0.143489013,0.148549254,0.188664494,0.410220911,0.438516181,0.707278687,0.694831549,0.999952139,0.918732282,0.937036867,0.358206967,0.865038246,0.38583405,0.679604425,0.731660206,0.620811562,5.7e-08,0.214297517,0.895426771,0.980001175,0.942792245,0.496537751,0.88012389,0.702015833,0.995661121,0.830338143,1.74e-22,0.898279735,0.31225737,0.789306965,4.61e-10,0.157072376,6.03e-26,0.209700341,0.866200451,0.682274943,0.614412537,0.760962538,0.550949283,0.167096874,0.412167098,8.79e-24,0.625899751,0.818021881,0.189957257,5.3e-05,0.699547846,0.905062447,0.993679481,0.709806361,9.8e-13,0.695707783,1.2e-11,0.938642135,0.676492586,0.109489201,2.99e-06,0.9857295,5.3e-05,0.629886936,5.3e-05,0.5,1.0,5.3e-05,5.3e-05,0.164664515,5.3e-05,0.998653446,0.877698886,0.021651219,5.71e-19,3.32e-10,9.64e-10,7.11e-15,1.0,0.796811614,0.165079548,0.167040631,0.999999894,0.999999893,0.5,0.069365881,7.11e-15,0.16834648,0.167982932,0.522329168,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,7.14e-07,2.64e-12,0.879726585,2.87e-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61e-09,0.914027309,2.09e-07,7.11e-15,0.499264281,0.164929402,0.76084478,2.11e-16,1.17e-09,0.909514638,6.25e-10,0.168149182,0.165450729,1.17e-13,0,0.164668868,0.166924728,0.0,5.1e-08,7.11e-15,0.999224706,2.7900000000000003e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0.0,0.0,0.021135424,0.021135424,2.39e-20,0.945900613,8.34e-25,5.3e-05,0.999979121,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.168378369,0.167380186,1.48e-18,2.32e-16,4.7e-08,0.166633397,0.919012103
0.256107119,0.60037931,0.64325332,0.640534692,0.655206991,0.68320544,0.642565009,0.614582347,0.559956515,0.519529516,0.576057953,0.520577759,0.549144354,0.474318733,0.595593901,0.242112143,6.89e-07,0.195552449,0.848583042,0.865093525,0.849469651,0.570384784,0.53771055,0.589190805,0.903664626,0.692613958,0.639886339,0.787999402,0.865511198,0.509103974,0.530712494,0.666219603,0.698729158,0.999998998,0.667772096,0.744033597,0.648068913,0.677023488,0.76785075,0.84415128,0.76785075,0.098721086,0.237047773,0.083103384,0.450729032,0.143085718,0.715661976,0.656840914,0.695697686,0.436076719,0.694831549,9.94e-22,0.918732282,0.5,0.635287782,0.865038246,0.617764784,0.82271511,0.47446924,0.727065203,5.7e-08,0.692633401,0.0,0.980001175,0.880663973,0.70805729,0.772192102,0.861936175,0.995613616,0.145980119,1.74e-22,1.18e-10,0.319321221,0.882406041,4.61e-10,0.157072376,0.247889618,0.300783389,0.850376345,0.955979609,0.614412537,0.748853976,0.838547805,0.167096874,0.590454404,8.79e-24,0.11338539,0.948298194,0.366724331,5.3e-05,0.732052162,0.791541792,0.997123038,0.773265811,0.985489826,0.821751561,0.242464816,0.938642135,0.086765849,0.36125782,0.999490234,0.9857295,5.3e-05,0.438895214,5.3e-05,0.993572169,1.0,5.3e-05,5.3e-05,0.999999135,5.3e-05,0.998653446,0.903718217,0.021794008,5.71e-19,3.32e-10,9.64e-10,7.11e-15,5.84e-13,0.901222735,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11e-15,0.16834648,0.167982932,0.713160824,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,7.14e-07,2.64e-12,0.923236754,2.87e-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61e-09,0.914027309,2.09e-07,7.11e-15,0.499264281,0.164929402,0.885119262,2.11e-16,1.17e-09,0.970069374,6.25e-10,0.168149182,0.165450729,1.17e-13,0,0.164668868,0.166924728,0.0,5.1e-08,7.11e-15,0.999224706,0.999999971,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0.0,0.0,0.021135424,0.021135424,2.39e-20,0.0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.168378369,0.167380186,1.48e-18,2.32e-16,0.960706684,0.166633397,0.381737368
0.915302628,0.059445213,0.11037542,0.162247214,0.125429866,0.06818115,0.126894806,0.086859547,0.248046565,0.166567138,0.147242997,0.09132911,0.079887264,0.048008256,0.770662194,0.264869665,6.89e-07,0.10021777,0.361875577,0.447299643,0.6285848,0.584713415,0.631102195,0.193625933,0.590305381,0.065511196,0.894197866,0.787999402,0.647214867,0.78032107,0.880287962,0.080716049,0.055521579,0.999998998,0.183855119,0.178457763,0.515138999,0.082557284,0.093874753,0.849037008,0.093874753,0.777121741,0.967283937,0.777335275,0.285612773,0.13785959,0.543519407,0.09807019,0.063652521,0.436076719,0.124047371,9.94e-22,0.142492255,0.062963133,0.358206967,4.83e-15,0.083757738,0.084738831,0.47446924,0.03345758,5.7e-08,0.466310264,0.0,1.1400000000000001e-21,2.3999999999999997e-23,0.132319973,0.347051013,0.466400899,3.61e-15,0.145980119,1.74e-22,0.898279735,0.31225737,9.05e-08,4.61e-10,0.157072376,0.257864006,0.842051325,0.080760151,0.473104059,0.026103288,0.582293604,0.135992629,0.167096874,0.075581009,0.985538915,0.73345746,0.22941713,0.148944631,5.3e-05,0.699547846,0.276030989,6.95e-13,0.709806361,9.8e-13,0.1453167,0.245298863,0.98086395,0.69979101,0.118415638,2.99e-06,0.277639012,5.3e-05,0.145127857,5.3e-05,0.5,1.0,5.3e-05,5.3e-05,0.721783127,5.3e-05,0.998653446,0.941441577,0.020286834,1.0,3.32e-10,9.64e-10,7.11e-15,5.84e-13,1.2e-20,0.165079548,0.167040631,0.999999894,0.999999893,0.5,0.069365881,7.11e-15,0.16834648,0.167982932,6.87e-10,0.001181573,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,7.14e-07,2.64e-12,0.099912791,0.999897784,0.377737848,0.004506168,0.133250251,0.358229365,1.61e-09,1.88e-18,2.09e-07,7.11e-15,0.499264281,0.164929402,0.76084478,2.11e-16,1.17e-09,3.26e-22,6.25e-10,0.168149182,0.165450729,1.17e-13,0,0.164668868,0.166924728,0.0,5.1e-08,7.11e-15,0.154654108,2.7900000000000003e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0.0,0.0,0.021135424,0.021135424,2.39e-20,0.0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,1.59e-17,5.77e-14,2.96e-11,0.168378369,0.167380186,1.48e-18,2.32e-16,0.960706684,0.166633397,0.818417332
0.340949689,0.198947368,0.215691556,0.231611455,0.249174252,0.202703492,0.280740029,0.418367937,0.390926239,0.574874955,0.451546015,0.626879598,0.534322362,0.651335591,0.833834258,0.656131659,6.89e-07,0.192409617,0.32379416,0.467695646,0.93139646,0.547154511,0.535833219,0.323353341,7.52e-13,0.244645333,0.586921839,0.324114644,0.249535048,0.78032107,0.864261833,0.214324837,0.235890661,0.999998998,0.230563426,0.177672341,0.42029884,0.208213603,0.25663507,0.149300108,0.25663507,0.870038418,0.477764485,0.555501297,0.040475416,0.911862506,0.141445551,0.188739371,0.239761327,0.707278687,0.5,0.999952139,0.918732282,0.937036867,0.358206967,4.83e-15,0.083757738,0.307072713,0.731660206,0.490771238,5.7e-08,0.117447624,0.895426771,0.980001175,0.942792245,0.252740492,0.008721533,5.7600000000000004e-21,3.61e-15,0.145980119,0.991558934,0.899613565,0.35480789,0.952097356,4.61e-10,0.157072376,0.464203961,0.57023684,0.284794563,0.171644698,0.396613874,0.500777156,0.351539173,0.167096874,0.604921873,0.99654439,0.614579937,0.44851204,0.153082491,5.3e-05,1.43e-16,0.608163063,0.978907593,0.0,9.8e-13,0.442864609,0.480551966,0.980296784,0.477680211,0.239109146,2.99e-06,0.277639012,5.3e-05,0.569464356,5.3e-05,0.5,1.0,5.3e-05,5.3e-05,0.999998593,5.3e-05,0.998653446,0.860724836,0.017197157,5.71e-19,3.32e-10,9.64e-10,7.11e-15,5.84e-13,1.2e-20,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11e-15,0.16834648,0.167982932,0.277430427,0.838411761,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57e-08,3.5e-08,0.168206175,0.165806858,0.167346595,0.898641578,2.64e-12,0.099912791,0.999529114,0.377737848,0.004506168,0.133250251,0.358229365,1.61e-09,0.914027309,2.09e-07,7.11e-15,0.499264281,0.164929402,1.32e-17,2.11e-16,1.17e-09,3.26e-22,1.0,0.168149182,0.165450729,1.17e-13,0,0.164668868,0.166924728,0.0,5.1e-08,7.11e-15,0.154654108,2.7900000000000003e-22,0.0,0.167639733,6.31e-25,0.16818613,0.009088503,0.168363202,8.27e-11,0.156346354,0.0,0.0,0.021135424,0.021135424,2.39e-20,0.0,8.34e-25,5.3e-05,0.156951066,4.03e-08,1.55e-23,0.999956513,5.77e-14,2.96e-11,0.168378369,0.167380186,1.48e-18,2.32e-16,4.7e-08,0.999999984,0.962376896
